creature_id,creature_name,prompt,negative_prompt
67163479-f9f4-457c-a4b4-71ce27ce4783,Aggressive Silver Jellyfish,"cute figurine style, aggressive jellyfish character, silver and gold color scheme, fierce roar pose, archive background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a4b92926-3c8a-4e30-98d5-2ab876fba7ec,The Proud Fox,"cute figurine style, proud fox character, gold and flame color scheme, fierce roar pose, volcano background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5d88dd61-8cf0-4028-9e5c-ee624a146cae,Gold Naturalistic Bee,"cute figurine style, proud bee character, gold and flame color scheme, roaring with mouth open, night sky background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
de438f84-bea2-4caa-b90c-d344d9448617,Meteor Wolf of Silver Naturalistic,"cute figurine style, proud meteor wolf character, silver and gold color scheme, roaring stance with raised head, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5e58a4b5-88fd-4a32-988d-eefc095e6ebb,Leopard of Gold Gothic,"dark ornate details, elegant gothic style, proud leopard character, gold and flame color scheme, roaring stance with raised head, void energy, dark particles, glade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
aa95b003-bddb-49d0-87b7-89c183607de6,The Aggressive Flexy Fox,"dark ornate details, elegant gothic style, aggressive flexy fox character, silver and gold color scheme, roaring with mouth open, frost crystals, icy effects, cold mist, chamber background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
7f2c6c05-e88b-4686-a163-deb134793156,Beetle of Silver Naturalistic,"cute figurine style, proud beetle character, silver and gold color scheme, roaring stance with raised head, sound wave effects, musical notes, shrine background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8be3ba11-3c2b-41a4-b65a-b5f43afa68c2,Autumn Fox of Gold Gothic,"dark ornate details, elegant gothic style, aggressive autumn fox character, gold and flame color scheme, fierce roar pose, small leaves, flower details, natural elements, temple background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
dcf2b054-aae7-4d4f-97e0-b0737fcfc192,Aggressive Gold Pixel Pet,"cute figurine style, aggressive pixel pet character, gold and flame color scheme, roaring stance with raised head, digital patterns, matrix code, tech patterns, tower background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9223c8d7-d476-46d6-a714-49cc44f89d7e,Spring Bloom of Gold Gothic,"dark ornate details, elegant gothic style, aggressive spring bloom character, gold and flame color scheme, roaring stance with raised head, electric sparks, lightning details, energy crackling, dimension fold background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
18a1ca70-1a9e-413d-ad10-214bdf209589,The Proud Frost Wisp,"dark ornate details, elegant gothic style, proud frost wisp character, silver and gold color scheme, fierce roar pose, small leaves, flower details, natural elements, cave background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0e912128-89ee-44a5-81a9-c7795ac6be18,Shadow Dragon of Gold Gothic,"dark ornate details, elegant gothic style, aggressive shadow dragon character, gold and brown color scheme, roaring with mouth open, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
42836d3f-e99f-47f1-9fd0-f967ceb745d4,Singularity Beast of Gold Naturalistic,"cute figurine style, proud singularity beast character, gold and brown color scheme, fierce roar pose, floating debris, gravity distortion effects, horizon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8bbd801b-89e3-45a4-aa2d-b4c3295d3575,The Aggressive Owl,"dark ornate details, elegant gothic style, aggressive owl character, gold and flame color scheme, roaring with mouth open, electrical sparks, energy bolts, chamber background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a2c821cb-1102-423b-891e-d395a995acc4,Silver Naturalistic Shifting Spectra,"cute figurine style, proud shifting spectra character, silver and gold color scheme, roaring with mouth open, lagoon background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9863d0e0-5054-45be-853b-4393eb4e3d3d,Gold Gothic Bug Monster,"dark ornate details, elegant gothic style, aggressive bug monster character, gold and flame color scheme, fierce roar pose, small leaves, flower details, natural elements, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b12567f0-bf30-497b-a184-45eea280e102,The Proud Shark,"dark ornate details, elegant gothic style, proud shark character, gold and flame color scheme, fierce roar pose, ethereal glow, spiritual wisps, ghostly aura, shrine background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
464098d8-c756-4ded-a035-8f4258a27e72,Naturalistic Shark of Aquatic,"cute figurine style, proud shark character, silver and gold color scheme, roaring with mouth open, sound wave effects, musical notes, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5cfc5a5d-56af-4c61-afb2-9df90097bbb5,Silver Naturalistic Mossling,"cute figurine style, aggressive mossling character, silver and gold color scheme, fierce roar pose, prism background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
